event_id,shipment_id,event_timestamp,location,latitude,longitude,event_type,status
EVT000000234,SHP0000052,2026-05-13 03:06:00,Bengaluru,12.976489,77.594697,AT_WAREHOUSE,At Warehouse
EVT000000235,SHP0000052,2026-05-14 06:06:00,Hyderabad,17.385379,78.439556,IN_TRANSIT,In Transit
EVT000000236,SHP0000052,2026-05-13 21:06:00,Hyderabad,17.377266,78.426018,OUT_FOR_DELIVERY,Out For Delivery
EVT000000237,SHP0000053,2026-08-17 06:54:00,New Delhi,28.626426,77.192019,ORDER_CREATED,Order Created
EVT000000238,SHP0000053,2026-08-17 16:54:00,Mumbai,19.072781,72.890995,PICKED_UP,Picked Up
EVT000000239,SHP0000053,2026-08-18 02:54:00,Bengaluru,12.982216,77.568957,AT_WAREHOUSE,At Warehouse
EVT000000240,SHP0000053,2026-08-18 12:54:00,Chennai,13.042105,80.243166,IN_TRANSIT,In Transit
EVT000000241,SHP0000053,2026-08-19 06:54:00,Hyderabad,17.409161,78.508354,OUT_FOR_DELIVERY,Out For Delivery
EVT000000242,SHP0000053,2026-08-21 05:54:00,Hyderabad,17.376133,78.446587,DELIVERED,Delivered
EVT000000243,SHP0000054,2026-01-20 21:08:00,Ahmedabad,23.034877,72.5584,ORDER_CREATED,Order Created
EVT000000244,SHP0000054,2026-01-21 12:08:00,Mumbai,19.065891,72.897665,PICKED_UP,Picked Up
EVT000000245,SHP0000054,2026-01-21 09:08:00,Bengaluru,12.96463,77.630253,AT_WAREHOUSE,At Warehouse
EVT000000246,SHP0000055,2026-08-10 05:37:00,Hyderabad,17.356121,78.448743,ORDER_CREATED,Order Created
EVT000000247,SHP0000055,2026-08-10 13:37:00,Mumbai,19.111988,72.858718,PICKED_UP,Picked Up
EVT000000248,SHP0000055,2026-08-11 15:37:00,Bengaluru,13.027802,77.570785,AT_WAREHOUSE,At Warehouse
EVT000000249,SHP0000055,2026-08-12 05:37:00,Chennai,13.086133,80.273953,IN_TRANSIT,In Transit
EVT000000250,SHP0000055,2026-08-12 05:37:00,Chennai,13.09325,80.298232,OUT_FOR_DELIVERY,Out For Delivery
EVT000000251,SHP0000055,2026-08-13 23:37:00,Chennai,13.09415,80.276332,DELIVERED,Delivered
EVT000000252,SHP0000056,2026-02-10 14:51:00,Mumbai,19.031589,72.842109,ORDER_CREATED,Order Created
EVT000000253,SHP0000056,2026-02-11 09:51:00,Bengaluru,12.987294,77.593361,PICKED_UP,Picked Up
EVT000000254,SHP0000056,2026-02-11 22:51:00,Chennai,13.062933,80.308638,AT_WAREHOUSE,At Warehouse
EVT000000255,SHP0000057,2026-04-09 08:24:00,Mumbai,19.057981,72.926911,ORDER_CREATED,Order Created
EVT000000256,SHP0000057,2026-04-09 16:24:00,Bengaluru,12.96347,77.548704,PICKED_UP,Picked Up
EVT000000257,SHP0000057,2026-04-10 00:24:00,Chennai,13.090598,80.328439,AT_WAREHOUSE,At Warehouse
EVT000000258,SHP0000057,2026-04-11 17:24:00,Hyderabad,17.374281,78.470509,IN_TRANSIT,In Transit
EVT000000259,SHP0000058,2026-09-03 21:07:00,Mumbai,19.118796,72.883845,ORDER_CREATED,Order Created
EVT000000260,SHP0000058,2026-09-04 13:07:00,Bengaluru,12.995556,77.615463,PICKED_UP,Picked Up
EVT000000261,SHP0000058,2026-09-05 11:07:00,Chennai,13.108536,80.251566,AT_WAREHOUSE,At Warehouse
EVT000000262,SHP0000058,2026-09-05 03:07:00,Hyderabad,17.389706,78.473268,IN_TRANSIT,In Transit
EVT000000263,SHP0000058,2026-09-06 09:07:00,Hyderabad,17.400577,78.503498,OUT_FOR_DELIVERY,Out For Delivery
EVT000000264,SHP0000059,2026-08-11 02:10:00,Mumbai,19.030419,72.894464,ORDER_CREATED,Order Created
EVT000000265,SHP0000059,2026-08-11 15:10:00,Bengaluru,12.933638,77.564366,PICKED_UP,Picked Up
EVT000000266,SHP0000059,2026-08-11 20:10:00,Chennai,13.071112,80.229563,AT_WAREHOUSE,At Warehouse
EVT000000267,SHP0000060,2026-07-05 15:51:00,Mumbai,19.098364,72.863536,ORDER_CREATED,Order Created
EVT000000268,SHP0000060,2026-07-06 08:51:00,Bengaluru,13.004979,77.621901,PICKED_UP,Picked Up
EVT000000269,SHP0000060,2026-07-06 05:51:00,Chennai,13.102276,80.23257,AT_WAREHOUSE,At Warehouse
EVT000000270,SHP0000060,2026-07-07 03:51:00,Hyderabad,17.377187,78.499841,IN_TRANSIT,In Transit
EVT000000271,SHP0000060,2026-07-08 15:51:00,Hyderabad,17.400333,78.518697,OUT_FOR_DELIVERY,Out For Delivery
EVT000000272,SHP0000060,2026-07-08 23:51:00,Hyderabad,17.351218,78.432465,DELIVERED,Delivered
EVT000000273,SHP0000061,2026-03-05 19:14:00,Chennai,13.155953,80.269142,ORDER_CREATED,Order Created
EVT000000274,SHP0000061,2026-03-06 11:14:00,Mumbai,19.09273,72.887583,PICKED_UP,Picked Up
EVT000000275,SHP0000061,2026-03-06 17:14:00,Bengaluru,12.988864,77.660247,AT_WAREHOUSE,At Warehouse
EVT000000276,SHP0000061,2026-03-06 13:14:00,Hyderabad,17.407673,78.486125,IN_TRANSIT,In Transit
EVT000000277,SHP0000061,2026-03-08 11:14:00,Hyderabad,17.397624,78.46652,OUT_FOR_DELIVERY,Out For Delivery
EVT000000278,SHP0000061,2026-03-09 18:14:00,Hyderabad,17.434708,78.540678,DELIVERED,Delivered
EVT000000279,SHP0000062,2026-07-21 19:31:00,Ahmedabad,23.000497,72.566997,ORDER_CREATED,Order Created
EVT000000280,SHP0000062,2026-07-22 11:31:00,Mumbai,19.112731,72.873174,PICKED_UP,Picked Up
EVT000000281,SHP0000062,2026-07-22 17:31:00,Bengaluru,12.984243,77.557687,AT_WAREHOUSE,At Warehouse
EVT000000282,SHP0000062,2026-07-22 13:31:00,Chennai,13.028244,80.341245,IN_TRANSIT,In Transit
EVT000000283,SHP0000063,2026-04-25 20:07:00,Chennai,13.107358,80.262513,ORDER_CREATED,Order Created
EVT000000284,SHP0000063,2026-04-26 06:07:00,Mumbai,19.077713,72.832847,PICKED_UP,Picked Up
EVT000000285,SHP0000063,2026-04-26 10:07:00,Bengaluru,12.953602,77.616292,AT_WAREHOUSE,At Warehouse
EVT000000286,SHP0000063,2026-04-27 17:07:00,Hyderabad,17.384541,78.425545,IN_TRANSIT,In Transit
EVT000000287,SHP0000064,2026-09-06 15:09:00,Bengaluru,12.957914,77.576168,ORDER_CREATED,Order Created
EVT000000288,SHP0000064,2026-09-07 07:09:00,Mumbai,19.051082,72.880194,PICKED_UP,Picked Up
EVT000000289,SHP0000064,2026-09-07 09:09:00,Chennai,13.070692,80.311214,AT_WAREHOUSE,At Warehouse
EVT000000290,SHP0000064,2026-09-08 06:09:00,Hyderabad,17.386111,78.442941,IN_TRANSIT,In Transit
EVT000000291,SHP0000065,2026-01-08 21:07:00,Mumbai,19.082427,72.897822,ORDER_CREATED,Order Created
EVT000000292,SHP0000065,2026-01-09 07:07:00,Bengaluru,12.941865,77.609238,PICKED_UP,Picked Up
EVT000000293,SHP0000065,2026-01-09 17:07:00,Chennai,13.085031,80.281799,AT_WAREHOUSE,At Warehouse
EVT000000294,SHP0000065,2026-01-10 12:07:00,Hyderabad,17.409937,78.509884,IN_TRANSIT,In Transit
EVT000000295,SHP0000066,2026-05-03 11:24:00,Chennai,13.068865,80.256312,ORDER_CREATED,Order Created
EVT000000296,SHP0000066,2026-05-03 19:24:00,Mumbai,19.070453,72.824694,PICKED_UP,Picked Up
EVT000000297,SHP0000066,2026-05-03 23:24:00,Bengaluru,12.997483,77.569148,AT_WAREHOUSE,At Warehouse
EVT000000298,SHP0000066,2026-05-05 17:24:00,Hyderabad,17.438892,78.448278,IN_TRANSIT,In Transit
EVT000000299,SHP0000066,2026-05-06 15:24:00,Hyderabad,17.36353,78.503106,OUT_FOR_DELIVERY,Out For Delivery
EVT000000300,SHP0000067,2026-08-03 07:44:00,Ahmedabad,22.98487,72.586504,ORDER_CREATED,Order Created
EVT000000301,SHP0000067,2026-08-04 00:44:00,Mumbai,19.082978,72.853798,PICKED_UP,Picked Up
EVT000000302,SHP0000067,2026-08-03 19:44:00,Bengaluru,12.992688,77.61096,AT_WAREHOUSE,At Warehouse
EVT000000303,SHP0000067,2026-08-05 16:44:00,Chennai,13.063957,80.239094,IN_TRANSIT,In Transit
EVT000000304,SHP0000067,2026-08-05 03:44:00,Hyderabad,17.357575,78.501717,OUT_FOR_DELIVERY,Out For Delivery
EVT000000305,SHP0000067,2026-08-06 20:44:00,Hyderabad,17.412171,78.443888,DELIVERED,Delivered
EVT000000306,SHP0000068,2026-03-31 01:03:00,Ahmedabad,22.992664,72.581797,ORDER_CREATED,Order Created
EVT000000307,SHP0000068,2026-03-31 11:03:00,Mumbai,19.048747,72.837417,PICKED_UP,Picked Up
EVT000000308,SHP0000068,2026-03-31 13:03:00,Bengaluru,12.968675,77.543197,AT_WAREHOUSE,At Warehouse
EVT000000309,SHP0000068,2026-04-02 07:03:00,Chennai,13.075645,80.29449,IN_TRANSIT,In Transit
EVT000000310,SHP0000068,2026-04-02 13:03:00,Hyderabad,17.381718,78.495062,OUT_FOR_DELIVERY,Out For Delivery
EVT000000311,SHP0000068,2026-04-02 03:03:00,Hyderabad,17.400173,78.4499,DELIVERED,Delivered
EVT000000312,SHP0000069,2026-07-17 03:47:00,Chennai,13.066167,80.290303,ORDER_CREATED,Order Created
EVT000000313,SHP0000069,2026-07-17 20:47:00,Mumbai,19.037936,72.89889,PICKED_UP,Picked Up
EVT000000314,SHP0000069,2026-07-17 15:47:00,Bengaluru,12.922341,77.624566,AT_WAREHOUSE,At Warehouse
EVT000000315,SHP0000069,2026-07-18 21:47:00,Hyderabad,17.412015,78.471884,IN_TRANSIT,In Transit
EVT000000316,SHP0000069,2026-07-19 19:47:00,Hyderabad,17.379718,78.494034,OUT_FOR_DELIVERY,Out For Delivery
EVT000000317,SHP0000069,2026-07-18 19:47:00,Hyderabad,17.413508,78.475381,DELIVERED,Delivered
EVT000000318,SHP0000070,2026-06-17 06:00:00,Bengaluru,12.967909,77.571335,ORDER_CREATED,Order Created
EVT000000319,SHP0000070,2026-06-17 20:00:00,Mumbai,19.063543,72.912394,PICKED_UP,Picked Up
EVT000000320,SHP0000070,2026-06-18 02:00:00,Chennai,13.080403,80.250099,AT_WAREHOUSE,At Warehouse
EVT000000321,SHP0000071,2026-05-01 07:07:00,Hyderabad,17.360506,78.485497,ORDER_CREATED,Order Created
EVT000000322,SHP0000071,2026-05-02 02:07:00,Mumbai,19.050502,72.88582,PICKED_UP,Picked Up
EVT000000323,SHP0000071,2026-05-01 23:07:00,Bengaluru,12.952477,77.568389,AT_WAREHOUSE,At Warehouse
EVT000000324,SHP0000071,2026-05-02 04:07:00,Chennai,13.063195,80.257129,IN_TRANSIT,In Transit
EVT000000325,SHP0000071,2026-05-03 11:07:00,Chennai,13.077098,80.287114,OUT_FOR_DELIVERY,Out For Delivery
EVT000000326,SHP0000072,2026-08-31 03:19:00,Bengaluru,12.931248,77.608376,ORDER_CREATED,Order Created
EVT000000327,SHP0000072,2026-08-31 16:19:00,Mumbai,19.084837,72.909243,PICKED_UP,Picked Up
EVT000000328,SHP0000072,2026-09-01 01:19:00,Chennai,13.07957,80.242744,AT_WAREHOUSE,At Warehouse
EVT000000329,SHP0000072,2026-09-02 09:19:00,Hyderabad,17.360081,78.46047,IN_TRANSIT,In Transit
EVT000000330,SHP0000072,2026-09-01 15:19:00,Hyderabad,17.371744,78.448077,OUT_FOR_DELIVERY,Out For Delivery
EVT000000331,SHP0000072,2026-09-04 02:19:00,Hyderabad,17.403353,78.488943,DELIVERED,Delivered
EVT000000332,SHP0000073,2026-06-05 13:28:00,Chennai,13.102152,80.213707,ORDER_CREATED,Order Created
EVT000000333,SHP0000073,2026-06-06 03:28:00,Mumbai,19.064472,72.920649,PICKED_UP,Picked Up
EVT000000334,SHP0000073,2026-06-06 05:28:00,Bengaluru,12.948856,77.565728,AT_WAREHOUSE,At Warehouse
EVT000000335,SHP0000073,2026-06-07 19:28:00,Hyderabad,17.321027,78.471754,IN_TRANSIT,In Transit
EVT000000336,SHP0000073,2026-06-06 21:28:00,Hyderabad,17.409331,78.444811,OUT_FOR_DELIVERY,Out For Delivery
EVT000000337,SHP0000074,2026-06-26 11:50:00,Mumbai,19.057343,72.842624,ORDER_CREATED,Order Created
EVT000000338,SHP0000074,2026-06-26 17:50:00,Bengaluru,12.95038,77.616997,PICKED_UP,Picked Up
EVT000000339,SHP0000074,2026-06-27 07:50:00,Chennai,13.090549,80.307889,AT_WAREHOUSE,At Warehouse
EVT000000340,SHP0000074,2026-06-28 02:50:00,Hyderabad,17.378724,78.479429,IN_TRANSIT,In Transit
EVT000000341,SHP0000074,2026-06-28 23:50:00,Hyderabad,17.365427,78.49671,OUT_FOR_DELIVERY,Out For Delivery
EVT000000342,SHP0000075,2026-07-14 18:59:00,Ahmedabad,23.044486,72.586822,ORDER_CREATED,Order Created
EVT000000343,SHP0000075,2026-07-15 07:59:00,Mumbai,19.084321,72.853654,PICKED_UP,Picked Up
EVT000000344,SHP0000075,2026-07-16 08:59:00,Bengaluru,12.973809,77.643235,AT_WAREHOUSE,At Warehouse
EVT000000345,SHP0000075,2026-07-16 12:59:00,Chennai,13.095731,80.251015,IN_TRANSIT,In Transit
EVT000000346,SHP0000076,2026-09-06 05:21:00,Mumbai,19.086432,72.926927,ORDER_CREATED,Order Created
EVT000000347,SHP0000076,2026-09-06 15:21:00,Bengaluru,12.948694,77.615966,PICKED_UP,Picked Up
EVT000000348,SHP0000076,2026-09-07 03:21:00,Chennai,13.001148,80.325178,AT_WAREHOUSE,At Warehouse
EVT000000349,SHP0000076,2026-09-08 02:21:00,Hyderabad,17.362141,78.521341,IN_TRANSIT,In Transit
EVT000000350,SHP0000077,2026-07-09 02:30:00,Chennai,13.073711,80.239621,ORDER_CREATED,Order Created
EVT000000351,SHP0000077,2026-07-09 15:30:00,Mumbai,19.104915,72.896556,PICKED_UP,Picked Up
EVT000000352,SHP0000077,2026-07-10 04:30:00,Bengaluru,12.935491,77.608418,AT_WAREHOUSE,At Warehouse
EVT000000353,SHP0000077,2026-07-10 11:30:00,Hyderabad,17.412998,78.537759,IN_TRANSIT,In Transit
EVT000000354,SHP0000077,2026-07-11 14:30:00,Hyderabad,17.368081,78.453921,OUT_FOR_DELIVERY,Out For Delivery
EVT000000355,SHP0000078,2026-03-31 04:24:00,Chennai,13.106775,80.328437,ORDER_CREATED,Order Created
EVT000000356,SHP0000078,2026-03-31 11:24:00,Mumbai,19.09015,72.916812,PICKED_UP,Picked Up
EVT000000357,SHP0000078,2026-04-01 14:24:00,Bengaluru,12.992258,77.577699,AT_WAREHOUSE,At Warehouse
EVT000000358,SHP0000079,2026-06-25 15:39:00,Hyderabad,17.354155,78.518791,ORDER_CREATED,Order Created
EVT000000359,SHP0000079,2026-06-25 21:39:00,Mumbai,19.13919,72.882224,PICKED_UP,Picked Up
EVT000000360,SHP0000079,2026-06-26 13:39:00,Bengaluru,13.087643,77.629037,AT_WAREHOUSE,At Warehouse
EVT000000361,SHP0000079,2026-06-27 12:39:00,Chennai,13.12787,80.282623,IN_TRANSIT,In Transit
EVT000000362,SHP0000079,2026-06-26 19:39:00,Chennai,13.076399,80.27325,OUT_FOR_DELIVERY,Out For Delivery
EVT000000363,SHP0000079,2026-06-29 04:39:00,Chennai,13.081695,80.237882,DELIVERED,Delivered
EVT000000364,SHP0000080,2026-02-21 15:46:00,Mumbai,19.041291,72.837455,ORDER_CREATED,Order Created
EVT000000365,SHP0000080,2026-02-22 10:46:00,Bengaluru,12.962738,77.587727,PICKED_UP,Picked Up
EVT000000366,SHP0000080,2026-02-22 15:46:00,Chennai,13.07847,80.324605,AT_WAREHOUSE,At Warehouse
EVT000000367,SHP0000080,2026-02-23 03:46:00,Hyderabad,17.329223,78.475773,IN_TRANSIT,In Transit
EVT000000368,SHP0000080,2026-02-23 19:46:00,Hyderabad,17.376391,78.417496,OUT_FOR_DELIVERY,Out For Delivery
EVT000000369,SHP0000080,2026-02-22 21:46:00,Hyderabad,17.366752,78.482052,DELIVERED,Delivered
EVT000000370,SHP0000081,2026-02-04 08:16:00,New Delhi,28.607242,77.202873,ORDER_CREATED,Order Created
EVT000000371,SHP0000081,2026-02-04 23:16:00,Mumbai,19.057699,72.891734,PICKED_UP,Picked Up
EVT000000372,SHP0000081,2026-02-05 12:16:00,Bengaluru,12.98779,77.558741,AT_WAREHOUSE,At Warehouse
EVT000000373,SHP0000082,2026-08-28 05:12:00,New Delhi,28.625411,77.172362,ORDER_CREATED,Order Created
EVT000000374,SHP0000082,2026-08-28 20:12:00,Mumbai,19.056341,72.891311,PICKED_UP,Picked Up
EVT000000375,SHP0000082,2026-08-29 19:12:00,Bengaluru,13.004938,77.592366,AT_WAREHOUSE,At Warehouse
EVT000000376,SHP0000082,2026-08-30 08:12:00,Chennai,13.070902,80.28561,IN_TRANSIT,In Transit
EVT000000377,SHP0000083,2026-06-10 05:15:00,Ahmedabad,23.020941,72.563133,ORDER_CREATED,Order Created
EVT000000378,SHP0000083,2026-06-10 23:15:00,Mumbai,19.042019,72.894524,PICKED_UP,Picked Up
EVT000000379,SHP0000083,2026-06-10 23:15:00,Bengaluru,12.950985,77.621544,AT_WAREHOUSE,At Warehouse
EVT000000380,SHP0000083,2026-06-11 08:15:00,Chennai,13.115226,80.245127,IN_TRANSIT,In Transit
EVT000000381,SHP0000084,2026-04-16 22:41:00,Ahmedabad,23.007671,72.574247,ORDER_CREATED,Order Created
EVT000000382,SHP0000084,2026-04-17 13:41:00,Mumbai,19.055717,72.851594,PICKED_UP,Picked Up
EVT000000383,SHP0000084,2026-04-18 06:41:00,Bengaluru,12.98828,77.611264,AT_WAREHOUSE,At Warehouse
EVT000000384,SHP0000085,2026-06-09 20:26:00,Ahmedabad,23.026977,72.630664,ORDER_CREATED,Order Created
EVT000000385,SHP0000085,2026-06-10 12:26:00,Mumbai,19.049024,72.871479,PICKED_UP,Picked Up
EVT000000386,SHP0000085,2026-06-10 10:26:00,Bengaluru,12.981513,77.565679,AT_WAREHOUSE,At Warehouse
EVT000000387,SHP0000085,2026-06-11 17:26:00,Chennai,13.078988,80.24644,IN_TRANSIT,In Transit
EVT000000388,SHP0000085,2026-06-11 04:26:00,Hyderabad,17.386841,78.463081,OUT_FOR_DELIVERY,Out For Delivery
EVT000000389,SHP0000086,2026-05-24 04:29:00,Mumbai,19.060775,72.855787,ORDER_CREATED,Order Created
EVT000000390,SHP0000086,2026-05-24 11:29:00,Bengaluru,12.98838,77.598632,PICKED_UP,Picked Up
EVT000000391,SHP0000086,2026-05-25 16:29:00,Chennai,13.070469,80.238911,AT_WAREHOUSE,At Warehouse
EVT000000392,SHP0000086,2026-05-26 13:29:00,Hyderabad,17.42205,78.46229,IN_TRANSIT,In Transit
EVT000000393,SHP0000086,2026-05-26 08:29:00,Hyderabad,17.383875,78.499049,OUT_FOR_DELIVERY,Out For Delivery
EVT000000394,SHP0000087,2026-08-28 10:55:00,Mumbai,19.078198,72.883263,ORDER_CREATED,Order Created
EVT000000395,SHP0000087,2026-08-28 16:55:00,Bengaluru,12.920483,77.605938,PICKED_UP,Picked Up
EVT000000396,SHP0000087,2026-08-29 16:55:00,Chennai,13.046213,80.321514,AT_WAREHOUSE,At Warehouse
EVT000000397,SHP0000087,2026-08-29 19:55:00,Hyderabad,17.356979,78.506677,IN_TRANSIT,In Transit
EVT000000398,SHP0000087,2026-08-29 14:55:00,Hyderabad,17.333693,78.46219,OUT_FOR_DELIVERY,Out For Delivery
EVT000000399,SHP0000088,2026-07-18 17:45:00,New Delhi,28.638182,77.229836,ORDER_CREATED,Order Created
EVT000000400,SHP0000088,2026-07-19 10:45:00,Mumbai,19.120594,72.846379,PICKED_UP,Picked Up
EVT000000401,SHP0000088,2026-07-20 01:45:00,Bengaluru,12.996771,77.641242,AT_WAREHOUSE,At Warehouse
EVT000000402,SHP0000088,2026-07-19 20:45:00,Chennai,13.084872,80.260263,IN_TRANSIT,In Transit
EVT000000403,SHP0000088,2026-07-20 13:45:00,Hyderabad,17.420354,78.480886,OUT_FOR_DELIVERY,Out For Delivery
EVT000000404,SHP0000088,2026-07-19 23:45:00,Hyderabad,17.379542,78.518252,DELIVERED,Delivered
EVT000000405,SHP0000089,2026-06-20 03:17:00,Mumbai,19.068142,72.880193,ORDER_CREATED,Order Created
EVT000000406,SHP0000089,2026-06-20 09:17:00,Bengaluru,12.972057,77.628143,PICKED_UP,Picked Up
EVT000000407,SHP0000089,2026-06-21 05:17:00,Chennai,13.096873,80.259974,AT_WAREHOUSE,At Warehouse
EVT000000408,SHP0000090,2026-02-27 03:48:00,Bengaluru,12.952003,77.590332,ORDER_CREATED,Order Created
EVT000000409,SHP0000090,2026-02-27 18:48:00,Mumbai,19.063042,72.867198,PICKED_UP,Picked Up
EVT000000410,SHP0000090,2026-02-28 05:48:00,Chennai,13.110174,80.271594,AT_WAREHOUSE,At Warehouse
EVT000000411,SHP0000090,2026-02-28 06:48:00,Hyderabad,17.368826,78.468016,IN_TRANSIT,In Transit
EVT000000412,SHP0000090,2026-02-28 15:48:00,Hyderabad,17.345269,78.446851,OUT_FOR_DELIVERY,Out For Delivery
EVT000000413,SHP0000091,2026-03-30 22:47:00,Hyderabad,17.360041,78.468704,ORDER_CREATED,Order Created
EVT000000414,SHP0000091,2026-03-31 14:47:00,Mumbai,19.050929,72.926504,PICKED_UP,Picked Up
EVT000000415,SHP0000091,2026-04-01 06:47:00,Bengaluru,12.967757,77.618039,AT_WAREHOUSE,At Warehouse
EVT000000416,SHP0000091,2026-04-01 04:47:00,Chennai,13.070249,80.279055,IN_TRANSIT,In Transit
EVT000000417,SHP0000092,2026-02-01 14:23:00,New Delhi,28.639682,77.169267,ORDER_CREATED,Order Created
EVT000000418,SHP0000092,2026-02-01 23:23:00,Mumbai,19.154108,72.924985,PICKED_UP,Picked Up
EVT000000419,SHP0000092,2026-02-03 04:23:00,Bengaluru,12.981268,77.600413,AT_WAREHOUSE,At Warehouse
EVT000000420,SHP0000093,2026-04-22 21:37:00,Hyderabad,17.34354,78.451709,ORDER_CREATED,Order Created
EVT000000421,SHP0000093,2026-04-23 13:37:00,Mumbai,19.037217,72.927667,PICKED_UP,Picked Up
EVT000000422,SHP0000093,2026-04-23 13:37:00,Bengaluru,13.004173,77.586798,AT_WAREHOUSE,At Warehouse
EVT000000423,SHP0000093,2026-04-25 06:37:00,Chennai,13.078471,80.263071,IN_TRANSIT,In Transit
EVT000000424,SHP0000093,2026-04-23 21:37:00,Chennai,13.134677,80.274155,OUT_FOR_DELIVERY,Out For Delivery
EVT000000425,SHP0000093,2026-04-24 13:37:00,Chennai,13.124237,80.277184,DELIVERED,Delivered
EVT000000426,SHP0000094,2026-02-08 02:47:00,Hyderabad,17.387409,78.478256,ORDER_CREATED,Order Created
EVT000000427,SHP0000094,2026-02-08 16:47:00,Mumbai,19.09791,72.923385,PICKED_UP,Picked Up
EVT000000428,SHP0000094,2026-02-08 16:47:00,Bengaluru,13.001121,77.581506,AT_WAREHOUSE,At Warehouse
EVT000000429,SHP0000094,2026-02-09 11:47:00,Chennai,13.050602,80.240079,IN_TRANSIT,In Transit
EVT000000430,SHP0000094,2026-02-10 22:47:00,Chennai,13.061692,80.250111,OUT_FOR_DELIVERY,Out For Delivery
EVT000000431,SHP0000094,2026-02-09 13:47:00,Chennai,13.107317,80.258201,DELIVERED,Delivered
EVT000000432,SHP0000095,2026-01-30 05:49:00,Chennai,13.067259,80.305653,ORDER_CREATED,Order Created
EVT000000433,SHP0000095,2026-01-30 22:49:00,Mumbai,19.064933,72.878028,PICKED_UP,Picked Up
EVT000000434,SHP0000095,2026-01-31 09:49:00,Bengaluru,12.996698,77.58853,AT_WAREHOUSE,At Warehouse
EVT000000435,SHP0000096,2026-05-10 19:41:00,Chennai,13.105729,80.270485,ORDER_CREATED,Order Created
EVT000000436,SHP0000096,2026-05-11 09:41:00,Mumbai,19.128214,72.838843,PICKED_UP,Picked Up
EVT000000437,SHP0000096,2026-05-12 05:41:00,Bengaluru,12.923239,77.597628,AT_WAREHOUSE,At Warehouse
EVT000000438,SHP0000096,2026-05-12 10:41:00,Hyderabad,17.388069,78.528759,IN_TRANSIT,In Transit
EVT000000439,SHP0000097,2026-05-14 14:05:00,Ahmedabad,23.007224,72.574046,ORDER_CREATED,Order Created
EVT000000440,SHP0000097,2026-05-15 09:05:00,Mumbai,19.023215,72.893916,PICKED_UP,Picked Up
EVT000000441,SHP0000097,2026-05-16 02:05:00,Bengaluru,12.950124,77.583648,AT_WAREHOUSE,At Warehouse
EVT000000442,SHP0000098,2026-04-30 16:25:00,Mumbai,19.030463,72.832473,ORDER_CREATED,Order Created
EVT000000443,SHP0000098,2026-05-01 04:25:00,Bengaluru,12.958851,77.593445,PICKED_UP,Picked Up
EVT000000444,SHP0000098,2026-05-02 06:25:00,Chennai,13.089463,80.233398,AT_WAREHOUSE,At Warehouse
EVT000000445,SHP0000099,2026-07-25 04:49:00,Bengaluru,12.944714,77.524784,ORDER_CREATED,Order Created
EVT000000446,SHP0000099,2026-07-25 16:49:00,Mumbai,19.071068,72.891936,PICKED_UP,Picked Up
EVT000000447,SHP0000099,2026-07-26 16:49:00,Chennai,13.093255,80.218652,AT_WAREHOUSE,At Warehouse
EVT000000448,SHP0000099,2026-07-26 19:49:00,Hyderabad,17.366352,78.492949,IN_TRANSIT,In Transit
EVT000000449,SHP0000100,2026-07-15 05:48:00,Mumbai,19.052543,72.917183,ORDER_CREATED,Order Created
EVT000000450,SHP0000100,2026-07-15 15:48:00,Bengaluru,12.988816,77.615788,PICKED_UP,Picked Up
EVT000000451,SHP0000100,2026-07-16 11:48:00,Chennai,13.049466,80.292646,AT_WAREHOUSE,At Warehouse
EVT000000452,SHP0000100,2026-07-16 14:48:00,Hyderabad,17.460654,78.50492,IN_TRANSIT,In Transit
EVT000000453,SHP0000100,2026-07-17 05:48:00,Hyderabad,17.338907,78.463985,OUT_FOR_DELIVERY,Out For Delivery
EVT000000454,SHP0000101,2026-08-18 09:05:00,Hyderabad,17.404392,78.45569,ORDER_CREATED,Order Created
EVT000000455,SHP0000101,2026-08-19 02:05:00,Mumbai,19.09044,72.848705,PICKED_UP,Picked Up
EVT000000456,SHP0000101,2026-08-19 05:05:00,Bengaluru,12.989837,77.623975,AT_WAREHOUSE,At Warehouse
EVT000000457,SHP0000101,2026-08-19 09:05:00,Chennai,13.067957,80.292473,IN_TRANSIT,In Transit
EVT000000458,SHP0000101,2026-08-19 09:05:00,Chennai,13.094608,80.272641,OUT_FOR_DELIVERY,Out For Delivery
EVT000000459,SHP0000102,2026-01-14 17:00:00,Hyderabad,17.394791,78.500287,ORDER_CREATED,Order Created
EVT000000460,SHP0000102,2026-01-15 02:00:00,Mumbai,19.04287,72.89483,PICKED_UP,Picked Up
EVT000000461,SHP0000102,2026-01-15 19:00:00,Bengaluru,12.951315,77.602548,AT_WAREHOUSE,At Warehouse
